D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,K_1,K_2,id
2.86512026966378e-05,1.12201845430196e-07,0,0,0,10,10,1,1,9638
2.86512026966378e-05,1.17876863479359e-07,0,0,0,10,10,1,1,9639
2.86512026966378e-05,1.23838916289267e-07,0,0,0,10,10,1,1,9640
2.86512026966378e-05,1.30102521691083e-07,0,0,0,10,10,1,1,9641
2.86512026966378e-05,1.36682931808293e-07,0,0,0,10,10,1,1,9642
2.86512026966378e-05,1.43596170196222e-07,0,0,0,10,10,1,1,9643
2.86512026966378e-05,1.50859070860018e-07,0,0,0,10,10,1,1,9644
2.86512026966378e-05,1.58489319246111e-07,0,0,0,10,10,1,1,9645
2.86512026966378e-05,1.66505495306965e-07,0,0,0,10,10,1,1,9646
2.86512026966378e-05,1.74927118743984e-07,0,0,0,10,10,1,1,9647
2.86512026966378e-05,1.83774696538751e-07,0,0,0,10,10,1,1,9648
2.86512026966378e-05,1.93069772888325e-07,0,0,0,10,10,1,1,9649
2.86512026966378e-05,2.02834981666202e-07,0,0,0,10,10,1,1,9650
2.86512026966378e-05,2.1309410153668e-07,0,0,0,10,10,1,1,9651
2.86512026966378e-05,2.23872113856834e-07,0,0,0,10,10,1,1,9652
2.86512026966378e-05,2.35195263507096e-07,0,0,0,10,10,1,1,9653
2.86512026966378e-05,2.4709112279856e-07,0,0,0,10,10,1,1,9654
2.86512026966378e-05,2.5958865861264e-07,0,0,0,10,10,1,1,9655
2.86512026966378e-05,2.72718302936548e-07,0,0,0,10,10,1,1,9656
2.86512026966378e-05,2.86512026966378e-07,0,0,0,10,10,1,1,9657
2.86512026966378e-05,3.01003418958214e-07,0,0,0,10,10,1,1,9658
2.86512026966378e-05,3.16227766016838e-07,0,0,0,10,10,1,1,9659
2.86512026966378e-05,3.32222140021215e-07,0,0,0,10,10,1,1,9660
2.86512026966378e-05,3.49025487895958e-07,0,0,0,10,10,1,1,9661
2.86512026966378e-05,3.66678726448612e-07,0,0,0,10,10,1,1,9662
2.86512026966378e-05,3.85224842003675e-07,0,0,0,10,10,1,1,9663
2.86512026966378e-05,4.04708995075977e-07,0,0,0,10,10,1,1,9664
2.86512026966378e-05,4.25178630338289e-07,0,0,0,10,10,1,1,9665
2.86512026966378e-05,4.46683592150963e-07,0,0,0,10,10,1,1,9666
2.86512026966378e-05,4.69276245934884e-07,0,0,0,10,10,1,1,9667
2.86512026966378e-05,4.93011605683316e-07,0,0,0,10,10,1,1,9668
2.86512026966378e-05,5.17947467923121e-07,0,0,0,10,10,1,1,9669
2.86512026966378e-05,5.4414455245156e-07,0,0,0,10,10,1,1,9670
2.86512026966378e-05,5.71666650191362e-07,0,0,0,10,10,1,1,9671
2.86512026966378e-05,6.00580778524112e-07,0,0,0,10,10,1,1,9672
2.86512026966378e-05,6.30957344480193e-07,0,0,0,10,10,1,1,9673
2.86512026966378e-05,6.62870316182644e-07,0,0,0,10,10,1,1,9674
2.86512026966378e-05,6.96397402962431e-07,0,0,0,10,10,1,1,9675
2.86512026966378e-05,7.31620244583698e-07,0,0,0,10,10,1,1,9676
2.86512026966378e-05,7.68624610039775e-07,0,0,0,10,10,1,1,9677
2.86512026966378e-05,8.07500606404022e-07,0,0,0,10,10,1,1,9678
2.86512026966378e-05,8.48342898244073e-07,0,0,0,10,10,1,1,9679
2.86512026966378e-05,8.91250938133746e-07,0,0,0,10,10,1,1,9680
2.86512026966378e-05,9.36329208823942e-07,0,0,0,10,10,1,1,9681
2.86512026966378e-05,9.83687477662216e-07,0,0,0,10,10,1,1,9682
2.86512026966378e-05,1.03344106388056e-06,0,0,0,10,10,1,1,9683
2.86512026966378e-05,1.0857111194022e-06,0,0,0,10,10,1,1,9684
2.86512026966378e-05,1.14062492385132e-06,0,0,0,10,10,1,1,9685
2.86512026966378e-05,1.19831619448383e-06,0,0,0,10,10,1,1,9686
2.86512026966378e-05,1.25892541179417e-06,0,0,0,10,10,1,1,9687
2.86512026966378e-05,1.32260016159074e-06,0,0,0,10,10,1,1,9688
2.86512026966378e-05,1.38949549437314e-06,0,0,0,10,10,1,1,9689
2.86512026966378e-05,1.45977430288617e-06,0,0,0,10,10,1,1,9690
2.86512026966378e-05,1.53360771877001e-06,0,0,0,10,10,1,1,9691
2.86512026966378e-05,1.61117552927246e-06,0,0,0,10,10,1,1,9692
2.86512026966378e-05,1.69266661503788e-06,0,0,0,10,10,1,1,9693
2.86512026966378e-05,1.77827941003892e-06,0,0,0,10,10,1,1,9694
2.86512026966378e-05,1.86822238477104e-06,0,0,0,10,10,1,1,9695
2.86512026966378e-05,1.96271455388621e-06,0,0,0,10,10,1,1,9696
2.86512026966378e-05,2.06198600950222e-06,0,0,0,10,10,1,1,9697
2.86512026966378e-05,2.16627848148589e-06,0,0,0,10,10,1,1,9698
2.86512026966378e-05,2.27584592607479e-06,0,0,0,10,10,1,1,9699
2.86512026966378e-05,2.39095514427051e-06,0,0,0,10,10,1,1,9700
2.86512026966378e-05,2.51188643150958e-06,0,0,0,10,10,1,1,9701
2.86512026966378e-05,2.63893426019374e-06,0,0,0,10,10,1,1,9702
2.86512026966378e-05,2.77240799674178e-06,0,0,0,10,10,1,1,9703
2.86512026966378e-05,2.91263265490874e-06,0,0,0,10,10,1,1,9704
2.86512026966378e-05,3.0599496872072e-06,0,0,0,10,10,1,1,9705
2.86512026966378e-05,3.21471781635738e-06,0,0,0,10,10,1,1,9706
2.86512026966378e-05,3.37731390879101e-06,0,0,0,10,10,1,1,9707
2.86512026966378e-05,3.54813389233575e-06,0,0,0,10,10,1,1,9708
2.86512026966378e-05,3.72759372031494e-06,0,0,0,10,10,1,1,9709
2.86512026966378e-05,3.91613038441012e-06,0,0,0,10,10,1,1,9710
2.86512026966378e-05,4.11420297875284e-06,0,0,0,10,10,1,1,9711
2.86512026966378e-05,4.32229381783682e-06,0,0,0,10,10,1,1,9712
2.86512026966378e-05,4.54090961097247e-06,0,0,0,10,10,1,1,9713
2.86512026966378e-05,4.77058269614393e-06,0,0,0,10,10,1,1,9714
2.86512026966378e-05,5.01187233627272e-06,0,0,0,10,10,1,1,9715
2.86512026966378e-05,5.26536608104486e-06,0,0,0,10,10,1,1,9716
2.86512026966378e-05,5.53168119761723e-06,0,0,0,10,10,1,1,9717
2.86512026966378e-05,5.81146617368716e-06,0,0,0,10,10,1,1,9718
2.86512026966378e-05,6.10540229658533e-06,0,0,0,10,10,1,1,9719
2.86512026966378e-05,6.41420531223692e-06,0,0,0,10,10,1,1,9720
2.86512026966378e-05,6.73862716803095e-06,0,0,0,10,10,1,1,9721
2.86512026966378e-05,7.07945784384137e-06,0,0,0,10,10,1,1,9722
2.86512026966378e-05,7.43752727565905e-06,0,0,0,10,10,1,1,9723
2.86512026966378e-05,7.81370737651809e-06,0,0,0,10,10,1,1,9724
2.86512026966378e-05,8.20891415963826e-06,0,0,0,10,10,1,1,9725
2.86512026966378e-05,8.62410996895275e-06,0,0,0,10,10,1,1,9726
2.86512026966378e-05,9.06030582245338e-06,0,0,0,10,10,1,1,9727
2.86512026966378e-05,9.51856387405862e-06,0,0,0,10,10,1,1,9728
2.86512026966378e-05,1e-05,0,0,0,10,10,1,1,9729
3.01003418958213e-05,1e-08,0,0,0,10,10,1,1,9730
3.01003418958213e-05,1.05057865160242e-08,0,0,0,10,10,1,1,9731
3.01003418958213e-05,1.10371550320276e-08,0,0,0,10,10,1,1,9732
3.01003418958213e-05,1.15953994510744e-08,0,0,0,10,10,1,1,9733
3.01003418958213e-05,1.21818791201011e-08,0,0,0,10,10,1,1,9734
3.01003418958213e-05,1.27980221399795e-08,0,0,0,10,10,1,1,9735
3.01003418958213e-05,1.34453288429976e-08,0,0,0,10,10,1,1,9736
3.01003418958213e-05,1.41253754462276e-08,0,0,0,10,10,1,1,9737
3.01003418958213e-05,1.48398178896757e-08,0,0,0,10,10,1,1,9738
3.01003418958213e-05,1.55903958685609e-08,0,0,0,10,10,1,1,9739
3.01003418958213e-05,1.63789370695406e-08,0,0,0,10,10,1,1,9740
3.01003418958213e-05,1.72073616211989e-08,0,0,0,10,10,1,1,9741
3.01003418958213e-05,1.80776867696343e-08,0,0,0,10,10,1,1,9742
3.01003418958213e-05,1.89920317905333e-08,0,0,0,10,10,1,1,9743
3.01003418958213e-05,1.99526231496888e-08,0,0,0,10,10,1,1,9744
3.01003418958213e-05,2.09617999245313e-08,0,0,0,10,10,1,1,9745
3.01003418958213e-05,2.20220194998737e-08,0,0,0,10,10,1,1,9746
3.01003418958213e-05,2.31358635517395e-08,0,0,0,10,10,1,1,9747
3.01003418958213e-05,2.43060443338441e-08,0,0,0,10,10,1,1,9748
3.01003418958213e-05,2.55354112820386e-08,0,0,0,10,10,1,1,9749
3.01003418958213e-05,2.68269579527973e-08,0,0,0,10,10,1,1,9750
3.01003418958213e-05,2.81838293126446e-08,0,0,0,10,10,1,1,9751
3.01003418958213e-05,2.96093293962708e-08,0,0,0,10,10,1,1,9752
3.01003418958213e-05,3.11069293519861e-08,0,0,0,10,10,1,1,9753
3.01003418958213e-05,3.26802758941013e-08,0,0,0,10,10,1,1,9754
3.01003418958213e-05,3.43332001828199e-08,0,0,0,10,10,1,1,9755
3.01003418958213e-05,3.60697271532629e-08,0,0,0,10,10,1,1,9756
3.01003418958213e-05,3.78940853163421e-08,0,0,0,10,10,1,1,9757
3.01003418958213e-05,3.98107170553497e-08,0,0,0,10,10,1,1,9758
3.01003418958213e-05,4.18242894433348e-08,0,0,0,10,10,1,1,9759
3.01003418958213e-05,4.3939705607608e-08,0,0,0,10,10,1,1,9760
3.01003418958213e-05,4.6162116669048e-08,0,0,0,10,10,1,1,9761
3.01003418958213e-05,4.8496934285282e-08,0,0,0,10,10,1,1,9762
3.01003418958213e-05,5.09498438282827e-08,0,0,0,10,10,1,1,9763
3.01003418958213e-05,5.35268182284711e-08,0,0,0,10,10,1,1,9764
3.01003418958213e-05,5.62341325190349e-08,0,0,0,10,10,1,1,9765
3.01003418958213e-05,5.90783791158794e-08,0,0,0,10,10,1,1,9766
3.01003418958213e-05,6.20664838704171e-08,0,0,0,10,10,1,1,9767
3.01003418958213e-05,6.52057229342861e-08,0,0,0,10,10,1,1,9768
3.01003418958213e-05,6.85037404770632e-08,0,0,0,10,10,1,1,9769
3.01003418958213e-05,7.19685673001151e-08,0,0,0,10,10,1,1,9770
3.01003418958213e-05,7.56086403919129e-08,0,0,0,10,10,1,1,9771
3.01003418958213e-05,7.94328234724282e-08,0,0,0,10,10,1,1,9772
3.01003418958213e-05,8.34504285766366e-08,0,0,0,10,10,1,1,9773
3.01003418958213e-05,8.76712387296869e-08,0,0,0,10,10,1,1,9774
3.01003418958213e-05,9.21055317689482e-08,0,0,0,10,10,1,1,9775
3.01003418958213e-05,9.67641053709454e-08,0,0,0,10,10,1,1,9776
3.01003418958213e-05,1.01658303344122e-07,0,0,0,10,10,1,1,9777
3.01003418958213e-05,1.06800043251458e-07,0,0,0,10,10,1,1,9778
3.01003418958213e-05,1.12201845430196e-07,0,0,0,10,10,1,1,9779
3.01003418958213e-05,1.17876863479359e-07,0,0,0,10,10,1,1,9780
3.01003418958213e-05,1.23838916289267e-07,0,0,0,10,10,1,1,9781
3.01003418958213e-05,1.30102521691083e-07,0,0,0,10,10,1,1,9782
3.01003418958213e-05,1.36682931808293e-07,0,0,0,10,10,1,1,9783
3.01003418958213e-05,1.43596170196222e-07,0,0,0,10,10,1,1,9784
3.01003418958213e-05,1.50859070860018e-07,0,0,0,10,10,1,1,9785
3.01003418958213e-05,1.58489319246111e-07,0,0,0,10,10,1,1,9786
3.01003418958213e-05,1.66505495306965e-07,0,0,0,10,10,1,1,9787
3.01003418958213e-05,1.74927118743984e-07,0,0,0,10,10,1,1,9788
3.01003418958213e-05,1.83774696538751e-07,0,0,0,10,10,1,1,9789
3.01003418958213e-05,1.93069772888325e-07,0,0,0,10,10,1,1,9790
3.01003418958213e-05,2.02834981666202e-07,0,0,0,10,10,1,1,9791
3.01003418958213e-05,2.1309410153668e-07,0,0,0,10,10,1,1,9792
3.01003418958213e-05,2.23872113856834e-07,0,0,0,10,10,1,1,9793
3.01003418958213e-05,2.35195263507096e-07,0,0,0,10,10,1,1,9794
3.01003418958213e-05,2.4709112279856e-07,0,0,0,10,10,1,1,9795
3.01003418958213e-05,2.5958865861264e-07,0,0,0,10,10,1,1,9796
3.01003418958213e-05,2.72718302936548e-07,0,0,0,10,10,1,1,9797
3.01003418958213e-05,2.86512026966378e-07,0,0,0,10,10,1,1,9798
3.01003418958213e-05,3.01003418958214e-07,0,0,0,10,10,1,1,9799
3.01003418958213e-05,3.16227766016838e-07,0,0,0,10,10,1,1,9800
3.01003418958213e-05,3.32222140021215e-07,0,0,0,10,10,1,1,9801
3.01003418958213e-05,3.49025487895958e-07,0,0,0,10,10,1,1,9802
3.01003418958213e-05,3.66678726448612e-07,0,0,0,10,10,1,1,9803
3.01003418958213e-05,3.85224842003675e-07,0,0,0,10,10,1,1,9804
3.01003418958213e-05,4.04708995075977e-07,0,0,0,10,10,1,1,9805
3.01003418958213e-05,4.25178630338289e-07,0,0,0,10,10,1,1,9806
3.01003418958213e-05,4.46683592150963e-07,0,0,0,10,10,1,1,9807
3.01003418958213e-05,4.69276245934884e-07,0,0,0,10,10,1,1,9808
3.01003418958213e-05,4.93011605683316e-07,0,0,0,10,10,1,1,9809
3.01003418958213e-05,5.17947467923121e-07,0,0,0,10,10,1,1,9810
3.01003418958213e-05,5.4414455245156e-07,0,0,0,10,10,1,1,9811
3.01003418958213e-05,5.71666650191362e-07,0,0,0,10,10,1,1,9812
3.01003418958213e-05,6.00580778524112e-07,0,0,0,10,10,1,1,9813
3.01003418958213e-05,6.30957344480193e-07,0,0,0,10,10,1,1,9814
3.01003418958213e-05,6.62870316182644e-07,0,0,0,10,10,1,1,9815
3.01003418958213e-05,6.96397402962431e-07,0,0,0,10,10,1,1,9816
3.01003418958213e-05,7.31620244583698e-07,0,0,0,10,10,1,1,9817
3.01003418958213e-05,7.68624610039775e-07,0,0,0,10,10,1,1,9818
3.01003418958213e-05,8.07500606404022e-07,0,0,0,10,10,1,1,9819
3.01003418958213e-05,8.48342898244073e-07,0,0,0,10,10,1,1,9820
3.01003418958213e-05,8.91250938133746e-07,0,0,0,10,10,1,1,9821
3.01003418958213e-05,9.36329208823942e-07,0,0,0,10,10,1,1,9822
3.01003418958213e-05,9.83687477662216e-07,0,0,0,10,10,1,1,9823
3.01003418958213e-05,1.03344106388056e-06,0,0,0,10,10,1,1,9824
3.01003418958213e-05,1.0857111194022e-06,0,0,0,10,10,1,1,9825
3.01003418958213e-05,1.14062492385132e-06,0,0,0,10,10,1,1,9826
3.01003418958213e-05,1.19831619448383e-06,0,0,0,10,10,1,1,9827
3.01003418958213e-05,1.25892541179417e-06,0,0,0,10,10,1,1,9828
3.01003418958213e-05,1.32260016159074e-06,0,0,0,10,10,1,1,9829
3.01003418958213e-05,1.38949549437314e-06,0,0,0,10,10,1,1,9830
3.01003418958213e-05,1.45977430288617e-06,0,0,0,10,10,1,1,9831
3.01003418958213e-05,1.53360771877001e-06,0,0,0,10,10,1,1,9832
3.01003418958213e-05,1.61117552927246e-06,0,0,0,10,10,1,1,9833
3.01003418958213e-05,1.69266661503788e-06,0,0,0,10,10,1,1,9834
3.01003418958213e-05,1.77827941003892e-06,0,0,0,10,10,1,1,9835
3.01003418958213e-05,1.86822238477104e-06,0,0,0,10,10,1,1,9836
3.01003418958213e-05,1.96271455388621e-06,0,0,0,10,10,1,1,9837
3.01003418958213e-05,2.06198600950222e-06,0,0,0,10,10,1,1,9838
3.01003418958213e-05,2.16627848148589e-06,0,0,0,10,10,1,1,9839
3.01003418958213e-05,2.27584592607479e-06,0,0,0,10,10,1,1,9840
3.01003418958213e-05,2.39095514427051e-06,0,0,0,10,10,1,1,9841
3.01003418958213e-05,2.51188643150958e-06,0,0,0,10,10,1,1,9842
3.01003418958213e-05,2.63893426019374e-06,0,0,0,10,10,1,1,9843
3.01003418958213e-05,2.77240799674178e-06,0,0,0,10,10,1,1,9844
3.01003418958213e-05,2.91263265490874e-06,0,0,0,10,10,1,1,9845
3.01003418958213e-05,3.0599496872072e-06,0,0,0,10,10,1,1,9846
3.01003418958213e-05,3.21471781635738e-06,0,0,0,10,10,1,1,9847
3.01003418958213e-05,3.37731390879101e-06,0,0,0,10,10,1,1,9848
3.01003418958213e-05,3.54813389233575e-06,0,0,0,10,10,1,1,9849
3.01003418958213e-05,3.72759372031494e-06,0,0,0,10,10,1,1,9850
3.01003418958213e-05,3.91613038441012e-06,0,0,0,10,10,1,1,9851
3.01003418958213e-05,4.11420297875284e-06,0,0,0,10,10,1,1,9852
3.01003418958213e-05,4.32229381783682e-06,0,0,0,10,10,1,1,9853
3.01003418958213e-05,4.54090961097247e-06,0,0,0,10,10,1,1,9854
3.01003418958213e-05,4.77058269614393e-06,0,0,0,10,10,1,1,9855
3.01003418958213e-05,5.01187233627272e-06,0,0,0,10,10,1,1,9856
3.01003418958213e-05,5.26536608104486e-06,0,0,0,10,10,1,1,9857
3.01003418958213e-05,5.53168119761723e-06,0,0,0,10,10,1,1,9858
3.01003418958213e-05,5.81146617368716e-06,0,0,0,10,10,1,1,9859
3.01003418958213e-05,6.10540229658533e-06,0,0,0,10,10,1,1,9860
3.01003418958213e-05,6.41420531223692e-06,0,0,0,10,10,1,1,9861
3.01003418958213e-05,6.73862716803095e-06,0,0,0,10,10,1,1,9862
3.01003418958213e-05,7.07945784384137e-06,0,0,0,10,10,1,1,9863
3.01003418958213e-05,7.43752727565905e-06,0,0,0,10,10,1,1,9864
3.01003418958213e-05,7.81370737651809e-06,0,0,0,10,10,1,1,9865
3.01003418958213e-05,8.20891415963826e-06,0,0,0,10,10,1,1,9866
3.01003418958213e-05,8.62410996895275e-06,0,0,0,10,10,1,1,9867
3.01003418958213e-05,9.06030582245338e-06,0,0,0,10,10,1,1,9868
3.01003418958213e-05,9.51856387405862e-06,0,0,0,10,10,1,1,9869
3.01003418958213e-05,1e-05,0,0,0,10,10,1,1,9870
3.16227766016838e-05,1e-08,0,0,0,10,10,1,1,9871
3.16227766016838e-05,1.05057865160242e-08,0,0,0,10,10,1,1,9872
3.16227766016838e-05,1.10371550320276e-08,0,0,0,10,10,1,1,9873
3.16227766016838e-05,1.15953994510744e-08,0,0,0,10,10,1,1,9874
3.16227766016838e-05,1.21818791201011e-08,0,0,0,10,10,1,1,9875
3.16227766016838e-05,1.27980221399795e-08,0,0,0,10,10,1,1,9876
3.16227766016838e-05,1.34453288429976e-08,0,0,0,10,10,1,1,9877
3.16227766016838e-05,1.41253754462276e-08,0,0,0,10,10,1,1,9878
3.16227766016838e-05,1.48398178896757e-08,0,0,0,10,10,1,1,9879
3.16227766016838e-05,1.55903958685609e-08,0,0,0,10,10,1,1,9880
3.16227766016838e-05,1.63789370695406e-08,0,0,0,10,10,1,1,9881
3.16227766016838e-05,1.72073616211989e-08,0,0,0,10,10,1,1,9882
3.16227766016838e-05,1.80776867696343e-08,0,0,0,10,10,1,1,9883
3.16227766016838e-05,1.89920317905333e-08,0,0,0,10,10,1,1,9884
3.16227766016838e-05,1.99526231496888e-08,0,0,0,10,10,1,1,9885
3.16227766016838e-05,2.09617999245313e-08,0,0,0,10,10,1,1,9886
3.16227766016838e-05,2.20220194998737e-08,0,0,0,10,10,1,1,9887
3.16227766016838e-05,2.31358635517395e-08,0,0,0,10,10,1,1,9888
3.16227766016838e-05,2.43060443338441e-08,0,0,0,10,10,1,1,9889
3.16227766016838e-05,2.55354112820386e-08,0,0,0,10,10,1,1,9890
3.16227766016838e-05,2.68269579527973e-08,0,0,0,10,10,1,1,9891
3.16227766016838e-05,2.81838293126446e-08,0,0,0,10,10,1,1,9892
3.16227766016838e-05,2.96093293962708e-08,0,0,0,10,10,1,1,9893
3.16227766016838e-05,3.11069293519861e-08,0,0,0,10,10,1,1,9894
3.16227766016838e-05,3.26802758941013e-08,0,0,0,10,10,1,1,9895
3.16227766016838e-05,3.43332001828199e-08,0,0,0,10,10,1,1,9896
3.16227766016838e-05,3.60697271532629e-08,0,0,0,10,10,1,1,9897
3.16227766016838e-05,3.78940853163421e-08,0,0,0,10,10,1,1,9898
3.16227766016838e-05,3.98107170553497e-08,0,0,0,10,10,1,1,9899
3.16227766016838e-05,4.18242894433348e-08,0,0,0,10,10,1,1,9900
3.16227766016838e-05,4.3939705607608e-08,0,0,0,10,10,1,1,9901
3.16227766016838e-05,4.6162116669048e-08,0,0,0,10,10,1,1,9902
3.16227766016838e-05,4.8496934285282e-08,0,0,0,10,10,1,1,9903
3.16227766016838e-05,5.09498438282827e-08,0,0,0,10,10,1,1,9904
3.16227766016838e-05,5.35268182284711e-08,0,0,0,10,10,1,1,9905
3.16227766016838e-05,5.62341325190349e-08,0,0,0,10,10,1,1,9906
3.16227766016838e-05,5.90783791158794e-08,0,0,0,10,10,1,1,9907
3.16227766016838e-05,6.20664838704171e-08,0,0,0,10,10,1,1,9908
3.16227766016838e-05,6.52057229342861e-08,0,0,0,10,10,1,1,9909
3.16227766016838e-05,6.85037404770632e-08,0,0,0,10,10,1,1,9910
3.16227766016838e-05,7.19685673001151e-08,0,0,0,10,10,1,1,9911
3.16227766016838e-05,7.56086403919129e-08,0,0,0,10,10,1,1,9912
3.16227766016838e-05,7.94328234724282e-08,0,0,0,10,10,1,1,9913
3.16227766016838e-05,8.34504285766366e-08,0,0,0,10,10,1,1,9914
3.16227766016838e-05,8.76712387296869e-08,0,0,0,10,10,1,1,9915
3.16227766016838e-05,9.21055317689482e-08,0,0,0,10,10,1,1,9916
3.16227766016838e-05,9.67641053709454e-08,0,0,0,10,10,1,1,9917
3.16227766016838e-05,1.01658303344122e-07,0,0,0,10,10,1,1,9918
3.16227766016838e-05,1.06800043251458e-07,0,0,0,10,10,1,1,9919
3.16227766016838e-05,1.12201845430196e-07,0,0,0,10,10,1,1,9920
3.16227766016838e-05,1.17876863479359e-07,0,0,0,10,10,1,1,9921
3.16227766016838e-05,1.23838916289267e-07,0,0,0,10,10,1,1,9922
3.16227766016838e-05,1.30102521691083e-07,0,0,0,10,10,1,1,9923
3.16227766016838e-05,1.36682931808293e-07,0,0,0,10,10,1,1,9924
3.16227766016838e-05,1.43596170196222e-07,0,0,0,10,10,1,1,9925
3.16227766016838e-05,1.50859070860018e-07,0,0,0,10,10,1,1,9926
3.16227766016838e-05,1.58489319246111e-07,0,0,0,10,10,1,1,9927
3.16227766016838e-05,1.66505495306965e-07,0,0,0,10,10,1,1,9928
3.16227766016838e-05,1.74927118743984e-07,0,0,0,10,10,1,1,9929
3.16227766016838e-05,1.83774696538751e-07,0,0,0,10,10,1,1,9930
3.16227766016838e-05,1.93069772888325e-07,0,0,0,10,10,1,1,9931
3.16227766016838e-05,2.02834981666202e-07,0,0,0,10,10,1,1,9932
3.16227766016838e-05,2.1309410153668e-07,0,0,0,10,10,1,1,9933
3.16227766016838e-05,2.23872113856834e-07,0,0,0,10,10,1,1,9934
3.16227766016838e-05,2.35195263507096e-07,0,0,0,10,10,1,1,9935
3.16227766016838e-05,2.4709112279856e-07,0,0,0,10,10,1,1,9936
3.16227766016838e-05,2.5958865861264e-07,0,0,0,10,10,1,1,9937
3.16227766016838e-05,2.72718302936548e-07,0,0,0,10,10,1,1,9938
3.16227766016838e-05,2.86512026966378e-07,0,0,0,10,10,1,1,9939
3.16227766016838e-05,3.01003418958214e-07,0,0,0,10,10,1,1,9940
3.16227766016838e-05,3.16227766016838e-07,0,0,0,10,10,1,1,9941
3.16227766016838e-05,3.32222140021215e-07,0,0,0,10,10,1,1,9942
3.16227766016838e-05,3.49025487895958e-07,0,0,0,10,10,1,1,9943
3.16227766016838e-05,3.66678726448612e-07,0,0,0,10,10,1,1,9944
3.16227766016838e-05,3.85224842003675e-07,0,0,0,10,10,1,1,9945
3.16227766016838e-05,4.04708995075977e-07,0,0,0,10,10,1,1,9946
3.16227766016838e-05,4.25178630338289e-07,0,0,0,10,10,1,1,9947
3.16227766016838e-05,4.46683592150963e-07,0,0,0,10,10,1,1,9948
3.16227766016838e-05,4.69276245934884e-07,0,0,0,10,10,1,1,9949
3.16227766016838e-05,4.93011605683316e-07,0,0,0,10,10,1,1,9950
3.16227766016838e-05,5.17947467923121e-07,0,0,0,10,10,1,1,9951
3.16227766016838e-05,5.4414455245156e-07,0,0,0,10,10,1,1,9952
3.16227766016838e-05,5.71666650191362e-07,0,0,0,10,10,1,1,9953
3.16227766016838e-05,6.00580778524112e-07,0,0,0,10,10,1,1,9954
3.16227766016838e-05,6.30957344480193e-07,0,0,0,10,10,1,1,9955
3.16227766016838e-05,6.62870316182644e-07,0,0,0,10,10,1,1,9956
3.16227766016838e-05,6.96397402962431e-07,0,0,0,10,10,1,1,9957
3.16227766016838e-05,7.31620244583698e-07,0,0,0,10,10,1,1,9958
3.16227766016838e-05,7.68624610039775e-07,0,0,0,10,10,1,1,9959
3.16227766016838e-05,8.07500606404022e-07,0,0,0,10,10,1,1,9960
3.16227766016838e-05,8.48342898244073e-07,0,0,0,10,10,1,1,9961
3.16227766016838e-05,8.91250938133746e-07,0,0,0,10,10,1,1,9962
3.16227766016838e-05,9.36329208823942e-07,0,0,0,10,10,1,1,9963
3.16227766016838e-05,9.83687477662216e-07,0,0,0,10,10,1,1,9964
3.16227766016838e-05,1.03344106388056e-06,0,0,0,10,10,1,1,9965
3.16227766016838e-05,1.0857111194022e-06,0,0,0,10,10,1,1,9966
3.16227766016838e-05,1.14062492385132e-06,0,0,0,10,10,1,1,9967
3.16227766016838e-05,1.19831619448383e-06,0,0,0,10,10,1,1,9968
3.16227766016838e-05,1.25892541179417e-06,0,0,0,10,10,1,1,9969
3.16227766016838e-05,1.32260016159074e-06,0,0,0,10,10,1,1,9970
3.16227766016838e-05,1.38949549437314e-06,0,0,0,10,10,1,1,9971
3.16227766016838e-05,1.45977430288617e-06,0,0,0,10,10,1,1,9972
3.16227766016838e-05,1.53360771877001e-06,0,0,0,10,10,1,1,9973
3.16227766016838e-05,1.61117552927246e-06,0,0,0,10,10,1,1,9974
3.16227766016838e-05,1.69266661503788e-06,0,0,0,10,10,1,1,9975
3.16227766016838e-05,1.77827941003892e-06,0,0,0,10,10,1,1,9976
3.16227766016838e-05,1.86822238477104e-06,0,0,0,10,10,1,1,9977
3.16227766016838e-05,1.96271455388621e-06,0,0,0,10,10,1,1,9978
3.16227766016838e-05,2.06198600950222e-06,0,0,0,10,10,1,1,9979
3.16227766016838e-05,2.16627848148589e-06,0,0,0,10,10,1,1,9980
3.16227766016838e-05,2.27584592607479e-06,0,0,0,10,10,1,1,9981
3.16227766016838e-05,2.39095514427051e-06,0,0,0,10,10,1,1,9982
3.16227766016838e-05,2.51188643150958e-06,0,0,0,10,10,1,1,9983
3.16227766016838e-05,2.63893426019374e-06,0,0,0,10,10,1,1,9984
3.16227766016838e-05,2.77240799674178e-06,0,0,0,10,10,1,1,9985
3.16227766016838e-05,2.91263265490874e-06,0,0,0,10,10,1,1,9986
3.16227766016838e-05,3.0599496872072e-06,0,0,0,10,10,1,1,9987
3.16227766016838e-05,3.21471781635738e-06,0,0,0,10,10,1,1,9988
3.16227766016838e-05,3.37731390879101e-06,0,0,0,10,10,1,1,9989
3.16227766016838e-05,3.54813389233575e-06,0,0,0,10,10,1,1,9990
3.16227766016838e-05,3.72759372031494e-06,0,0,0,10,10,1,1,9991
3.16227766016838e-05,3.91613038441012e-06,0,0,0,10,10,1,1,9992
3.16227766016838e-05,4.11420297875284e-06,0,0,0,10,10,1,1,9993
3.16227766016838e-05,4.32229381783682e-06,0,0,0,10,10,1,1,9994
3.16227766016838e-05,4.54090961097247e-06,0,0,0,10,10,1,1,9995
