D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,alpha_1,alpha_2,id
6.29498899022189e-06,9.01101825166502e-06,0,1,1,1,1,0.182,0,10797
6.29498899022189e-06,9.3293040262847e-06,0,1,1,1,1,0.182,0,10798
6.29498899022189e-06,9.65883224115871e-06,0,1,1,1,1,0.182,0,10799
6.29498899022189e-06,1e-05,0,1,1,1,1,0.182,0,10800
6.51733960488242e-06,1e-08,0,1,1,1,1,0.182,0,10801
6.51733960488242e-06,1.03532184329566e-08,0,1,1,1,1,0.182,0,10802
6.51733960488242e-06,1.07189131920513e-08,0,1,1,1,1,0.182,0,10803
6.51733960488242e-06,1.10975249641207e-08,0,1,1,1,1,0.182,0,10804
6.51733960488242e-06,1.14895100018731e-08,0,1,1,1,1,0.182,0,10805
6.51733960488242e-06,1.18953406737032e-08,0,1,1,1,1,0.182,0,10806
6.51733960488242e-06,1.23155060329283e-08,0,1,1,1,1,0.182,0,10807
6.51733960488242e-06,1.27505124071301e-08,0,1,1,1,1,0.182,0,10808
6.51733960488242e-06,1.32008840083142e-08,0,1,1,1,1,0.182,0,10809
6.51733960488242e-06,1.36671635646201e-08,0,1,1,1,1,0.182,0,10810
6.51733960488242e-06,1.41499129743458e-08,0,1,1,1,1,0.182,0,10811
6.51733960488242e-06,1.46497139830728e-08,0,1,1,1,1,0.182,0,10812
6.51733960488242e-06,1.51671688847092e-08,0,1,1,1,1,0.182,0,10813
6.51733960488242e-06,1.57029012472938e-08,0,1,1,1,1,0.182,0,10814
6.51733960488242e-06,1.62575566644379e-08,0,1,1,1,1,0.182,0,10815
6.51733960488242e-06,1.68318035333096e-08,0,1,1,1,1,0.182,0,10816
6.51733960488242e-06,1.74263338600965e-08,0,1,1,1,1,0.182,0,10817
6.51733960488242e-06,1.80418640939207e-08,0,1,1,1,1,0.182,0,10818
6.51733960488242e-06,1.86791359902078e-08,0,1,1,1,1,0.182,0,10819
6.51733960488242e-06,1.93389175045523e-08,0,1,1,1,1,0.182,0,10820
6.51733960488242e-06,2.00220037181558e-08,0,1,1,1,1,0.182,0,10821
6.51733960488242e-06,2.07292177959537e-08,0,1,1,1,1,0.182,0,10822
6.51733960488242e-06,2.14614119785841e-08,0,1,1,1,1,0.182,0,10823
6.51733960488242e-06,2.22194686093952e-08,0,1,1,1,1,0.182,0,10824
6.51733960488242e-06,2.30043011977292e-08,0,1,1,1,1,0.182,0,10825
6.51733960488242e-06,2.38168555197616e-08,0,1,1,1,1,0.182,0,10826
6.51733960488242e-06,2.4658110758226e-08,0,1,1,1,1,0.182,0,10827
6.51733960488242e-06,2.55290806823952e-08,0,1,1,1,1,0.182,0,10828
6.51733960488242e-06,2.6430814869741e-08,0,1,1,1,1,0.182,0,10829
6.51733960488242e-06,2.73643999707467e-08,0,1,1,1,1,0.182,0,10830
6.51733960488242e-06,2.83309610183932e-08,0,1,1,1,1,0.182,0,10831
6.51733960488242e-06,2.93316627839004e-08,0,1,1,1,1,0.182,0,10832
6.51733960488242e-06,3.03677111803546e-08,0,1,1,1,1,0.182,0,10833
6.51733960488242e-06,3.1440354715915e-08,0,1,1,1,1,0.182,0,10834
6.51733960488242e-06,3.25508859983506e-08,0,1,1,1,1,0.182,0,10835
6.51733960488242e-06,3.37006432927192e-08,0,1,1,1,1,0.182,0,10836
6.51733960488242e-06,3.48910121340677e-08,0,1,1,1,1,0.182,0,10837
6.51733960488242e-06,3.61234269970943e-08,0,1,1,1,1,0.182,0,10838
6.51733960488242e-06,3.7399373024788e-08,0,1,1,1,1,0.182,0,10839
6.51733960488242e-06,3.87203878181256e-08,0,1,1,1,1,0.182,0,10840
6.51733960488242e-06,4.00880632889846e-08,0,1,1,1,1,0.182,0,10841
6.51733960488242e-06,4.15040475785047e-08,0,1,1,1,1,0.182,0,10842
6.51733960488242e-06,4.29700470432084e-08,0,1,1,1,1,0.182,0,10843
6.51733960488242e-06,4.44878283112759e-08,0,1,1,1,1,0.182,0,10844
6.51733960488242e-06,4.6059220411451e-08,0,1,1,1,1,0.182,0,10845
6.51733960488242e-06,4.76861169771447e-08,0,1,1,1,1,0.182,0,10846
6.51733960488242e-06,4.937047852839e-08,0,1,1,1,1,0.182,0,10847
6.51733960488242e-06,5.11143348344017e-08,0,1,1,1,1,0.182,0,10848
6.51733960488242e-06,5.29197873595844e-08,0,1,1,1,1,0.182,0,10849
6.51733960488242e-06,5.47890117959395e-08,0,1,1,1,1,0.182,0,10850
6.51733960488242e-06,5.67242606849198e-08,0,1,1,1,1,0.182,0,10851
6.51733960488242e-06,5.87278661318948e-08,0,1,1,1,1,0.182,0,10852
6.51733960488242e-06,6.08022426164943e-08,0,1,1,1,1,0.182,0,10853
6.51733960488242e-06,6.29498899022189e-08,0,1,1,1,1,0.182,0,10854
6.51733960488242e-06,6.51733960488242e-08,0,1,1,1,1,0.182,0,10855
6.51733960488242e-06,6.7475440531107e-08,0,1,1,1,1,0.182,0,10856
6.51733960488242e-06,6.98587974678525e-08,0,1,1,1,1,0.182,0,10857
6.51733960488242e-06,7.23263389648353e-08,0,1,1,1,1,0.182,0,10858
6.51733960488242e-06,7.48810385759003e-08,0,1,1,1,1,0.182,0,10859
6.51733960488242e-06,7.75259748862946e-08,0,1,1,1,1,0.182,0,10860
6.51733960488242e-06,8.02643352225717e-08,0,1,1,1,1,0.182,0,10861
6.51733960488242e-06,8.30994194935339e-08,0,1,1,1,1,0.182,0,10862
6.51733960488242e-06,8.60346441668451e-08,0,1,1,1,1,0.182,0,10863
6.51733960488242e-06,8.90735463861044e-08,0,1,1,1,1,0.182,0,10864
6.51733960488242e-06,9.22197882333432e-08,0,1,1,1,1,0.182,0,10865
6.51733960488242e-06,9.54771611420807e-08,0,1,1,1,1,0.182,0,10866
6.51733960488242e-06,9.88495904662559e-08,0,1,1,1,1,0.182,0,10867
6.51733960488242e-06,1.02341140210545e-07,0,1,1,1,1,0.182,0,10868
6.51733960488242e-06,1.05956017927761e-07,0,1,1,1,1,0.182,0,10869
6.51733960488242e-06,1.09698579789238e-07,0,1,1,1,1,0.182,0,10870
6.51733960488242e-06,1.13573335834311e-07,0,1,1,1,1,0.182,0,10871
6.51733960488242e-06,1.17584955405216e-07,0,1,1,1,1,0.182,0,10872
6.51733960488242e-06,1.21738272773966e-07,0,1,1,1,1,0.182,0,10873
6.51733960488242e-06,1.26038292967973e-07,0,1,1,1,1,0.182,0,10874
6.51733960488242e-06,1.3049019780144e-07,0,1,1,1,1,0.182,0,10875
6.51733960488242e-06,1.35099352119803e-07,0,1,1,1,1,0.182,0,10876
6.51733960488242e-06,1.39871310264724e-07,0,1,1,1,1,0.182,0,10877
6.51733960488242e-06,1.44811822767453e-07,0,1,1,1,1,0.182,0,10878
6.51733960488242e-06,1.49926843278605e-07,0,1,1,1,1,0.182,0,10879
6.51733960488242e-06,1.55222535742705e-07,0,1,1,1,1,0.182,0,10880
6.51733960488242e-06,1.60705281826164e-07,0,1,1,1,1,0.182,0,10881
6.51733960488242e-06,1.66381688607613e-07,0,1,1,1,1,0.182,0,10882
6.51733960488242e-06,1.72258596539879e-07,0,1,1,1,1,0.182,0,10883
6.51733960488242e-06,1.78343087693191e-07,0,1,1,1,1,0.182,0,10884
6.51733960488242e-06,1.84642494289554e-07,0,1,1,1,1,0.182,0,10885
6.51733960488242e-06,1.9116440753857e-07,0,1,1,1,1,0.182,0,10886
6.51733960488242e-06,1.97916686785356e-07,0,1,1,1,1,0.182,0,10887
6.51733960488242e-06,2.04907468981585e-07,0,1,1,1,1,0.182,0,10888
6.51733960488242e-06,2.12145178491063e-07,0,1,1,1,1,0.182,0,10889
6.51733960488242e-06,2.19638537241655e-07,0,1,1,1,1,0.182,0,10890
6.51733960488242e-06,2.27396575235793e-07,0,1,1,1,1,0.182,0,10891
6.51733960488242e-06,2.35428641432242e-07,0,1,1,1,1,0.182,0,10892
6.51733960488242e-06,2.43744415012222e-07,0,1,1,1,1,0.182,0,10893
6.51733960488242e-06,2.52353917043477e-07,0,1,1,1,1,0.182,0,10894
6.51733960488242e-06,2.61267522556333e-07,0,1,1,1,1,0.182,0,10895
6.51733960488242e-06,2.70495973046314e-07,0,1,1,1,1,0.182,0,10896
6.51733960488242e-06,2.80050389418363e-07,0,1,1,1,1,0.182,0,10897
6.51733960488242e-06,2.89942285388288e-07,0,1,1,1,1,0.182,0,10898
6.51733960488242e-06,3.00183581357559e-07,0,1,1,1,1,0.182,0,10899
6.51733960488242e-06,3.10786618778201e-07,0,1,1,1,1,0.182,0,10900
6.51733960488242e-06,3.21764175025074e-07,0,1,1,1,1,0.182,0,10901
6.51733960488242e-06,3.33129478793467e-07,0,1,1,1,1,0.182,0,10902
6.51733960488242e-06,3.44896226040576e-07,0,1,1,1,1,0.182,0,10903
6.51733960488242e-06,3.57078596490046e-07,0,1,1,1,1,0.182,0,10904
6.51733960488242e-06,3.69691270719502e-07,0,1,1,1,1,0.182,0,10905
6.51733960488242e-06,3.82749447851632e-07,0,1,1,1,1,0.182,0,10906
6.51733960488242e-06,3.96268863870148e-07,0,1,1,1,1,0.182,0,10907
6.51733960488242e-06,4.10265810582719e-07,0,1,1,1,1,0.182,0,10908
6.51733960488242e-06,4.24757155253689e-07,0,1,1,1,1,0.182,0,10909
6.51733960488242e-06,4.39760360930272e-07,0,1,1,1,1,0.182,0,10910
6.51733960488242e-06,4.55293507486695e-07,0,1,1,1,1,0.182,0,10911
6.51733960488242e-06,4.71375313411673e-07,0,1,1,1,1,0.182,0,10912
6.51733960488242e-06,4.88025158365443e-07,0,1,1,1,1,0.182,0,10913
6.51733960488242e-06,5.05263106533568e-07,0,1,1,1,1,0.182,0,10914
6.51733960488242e-06,5.23109930805626e-07,0,1,1,1,1,0.182,0,10915
6.51733960488242e-06,5.41587137807948e-07,0,1,1,1,1,0.182,0,10916
6.51733960488242e-06,5.60716993820546e-07,0,1,1,1,1,0.182,0,10917
6.51733960488242e-06,5.8052255160949e-07,0,1,1,1,1,0.182,0,10918
6.51733960488242e-06,6.01027678207039e-07,0,1,1,1,1,0.182,0,10919
6.51733960488242e-06,6.22257083673023e-07,0,1,1,1,1,0.182,0,10920
6.51733960488242e-06,6.44236350872137e-07,0,1,1,1,1,0.182,0,10921
6.51733960488242e-06,6.66991966303011e-07,0,1,1,1,1,0.182,0,10922
6.51733960488242e-06,6.90551352016233e-07,0,1,1,1,1,0.182,0,10923
6.51733960488242e-06,7.14942898659758e-07,0,1,1,1,1,0.182,0,10924
6.51733960488242e-06,7.40195999691565e-07,0,1,1,1,1,0.182,0,10925
6.51733960488242e-06,7.66341086800746e-07,0,1,1,1,1,0.182,0,10926
6.51733960488242e-06,7.93409666579749e-07,0,1,1,1,1,0.182,0,10927
6.51733960488242e-06,8.21434358491942e-07,0,1,1,1,1,0.182,0,10928
6.51733960488242e-06,8.50448934180267e-07,0,1,1,1,1,0.182,0,10929
6.51733960488242e-06,8.80488358164346e-07,0,1,1,1,1,0.182,0,10930
6.51733960488242e-06,9.11588829975082e-07,0,1,1,1,1,0.182,0,10931
6.51733960488242e-06,9.43787827777539e-07,0,1,1,1,1,0.182,0,10932
6.51733960488242e-06,9.7712415353465e-07,0,1,1,1,1,0.182,0,10933
6.51733960488242e-06,1.01163797976621e-06,0,1,1,1,1,0.182,0,10934
6.51733960488242e-06,1.04737089795945e-06,0,1,1,1,1,0.182,0,10935
6.51733960488242e-06,1.08436596868961e-06,0,1,1,1,1,0.182,0,10936
6.51733960488242e-06,1.12266777351081e-06,0,1,1,1,1,0.182,0,10937
6.51733960488242e-06,1.16232246867985e-06,0,1,1,1,1,0.182,0,10938
6.51733960488242e-06,1.20337784077759e-06,0,1,1,1,1,0.182,0,10939
6.51733960488242e-06,1.24588336429501e-06,0,1,1,1,1,0.182,0,10940
6.51733960488242e-06,1.28989026125331e-06,0,1,1,1,1,0.182,0,10941
6.51733960488242e-06,1.3354515629299e-06,0,1,1,1,1,0.182,0,10942
6.51733960488242e-06,1.38262217376466e-06,0,1,1,1,1,0.182,0,10943
6.51733960488242e-06,1.43145893752348e-06,0,1,1,1,1,0.182,0,10944
6.51733960488242e-06,1.48202070579886e-06,0,1,1,1,1,0.182,0,10945
6.51733960488242e-06,1.53436840893001e-06,0,1,1,1,1,0.182,0,10946
6.51733960488242e-06,1.58856512942805e-06,0,1,1,1,1,0.182,0,10947
6.51733960488242e-06,1.64467617799466e-06,0,1,1,1,1,0.182,0,10948
6.51733960488242e-06,1.7027691722259e-06,0,1,1,1,1,0.182,0,10949
6.51733960488242e-06,1.76291411809595e-06,0,1,1,1,1,0.182,0,10950
6.51733960488242e-06,1.82518349431904e-06,0,1,1,1,1,0.182,0,10951
6.51733960488242e-06,1.88965233969121e-06,0,1,1,1,1,0.182,0,10952
6.51733960488242e-06,1.95639834351706e-06,0,1,1,1,1,0.182,0,10953
6.51733960488242e-06,2.02550193923067e-06,0,1,1,1,1,0.182,0,10954
6.51733960488242e-06,2.09704640132323e-06,0,1,1,1,1,0.182,0,10955
6.51733960488242e-06,2.1711179456945e-06,0,1,1,1,1,0.182,0,10956
6.51733960488242e-06,2.24780583354873e-06,0,1,1,1,1,0.182,0,10957
6.51733960488242e-06,2.32720247896041e-06,0,1,1,1,1,0.182,0,10958
6.51733960488242e-06,2.40940356023953e-06,0,1,1,1,1,0.182,0,10959
6.51733960488242e-06,2.49450813523032e-06,0,1,1,1,1,0.182,0,10960
6.51733960488242e-06,2.58261876068267e-06,0,1,1,1,1,0.182,0,10961
6.51733960488242e-06,2.67384161583994e-06,0,1,1,1,1,0.182,0,10962
6.51733960488242e-06,2.76828663039207e-06,0,1,1,1,1,0.182,0,10963
6.51733960488242e-06,2.86606761694825e-06,0,1,1,1,1,0.182,0,10964
6.51733960488242e-06,2.96730240818887e-06,0,1,1,1,1,0.182,0,10965
6.51733960488242e-06,3.07211299886176e-06,0,1,1,1,1,0.182,0,10966
6.51733960488242e-06,3.18062569279412e-06,0,1,1,1,1,0.182,0,10967
6.51733960488242e-06,3.29297125509715e-06,0,1,1,1,1,0.182,0,10968
6.51733960488242e-06,3.40928506974681e-06,0,1,1,1,1,0.182,0,10969
6.51733960488242e-06,3.52970730273065e-06,0,1,1,1,1,0.182,0,10970
6.51733960488242e-06,3.65438307095726e-06,0,1,1,1,1,0.182,0,10971
6.51733960488242e-06,3.78346261713193e-06,0,1,1,1,1,0.182,0,10972
6.51733960488242e-06,3.91710149080926e-06,0,1,1,1,1,0.182,0,10973
6.51733960488242e-06,4.05546073584083e-06,0,1,1,1,1,0.182,0,10974
6.51733960488242e-06,4.19870708444391e-06,0,1,1,1,1,0.182,0,10975
6.51733960488242e-06,4.34701315812503e-06,0,1,1,1,1,0.182,0,10976
6.51733960488242e-06,4.5005576757005e-06,0,1,1,1,1,0.182,0,10977
6.51733960488242e-06,4.65952566866469e-06,0,1,1,1,1,0.182,0,10978
6.51733960488242e-06,4.82410870416537e-06,0,1,1,1,1,0.182,0,10979
6.51733960488242e-06,4.99450511585514e-06,0,1,1,1,1,0.182,0,10980
6.51733960488242e-06,5.17092024289675e-06,0,1,1,1,1,0.182,0,10981
6.51733960488242e-06,5.35356667741072e-06,0,1,1,1,1,0.182,0,10982
6.51733960488242e-06,5.54266452066311e-06,0,1,1,1,1,0.182,0,10983
6.51733960488242e-06,5.73844164830239e-06,0,1,1,1,1,0.182,0,10984
6.51733960488242e-06,5.94113398496504e-06,0,1,1,1,1,0.182,0,10985
6.51733960488242e-06,6.1509857885805e-06,0,1,1,1,1,0.182,0,10986
6.51733960488242e-06,6.36824994471859e-06,0,1,1,1,1,0.182,0,10987
6.51733960488242e-06,6.59318827133354e-06,0,1,1,1,1,0.182,0,10988
6.51733960488242e-06,6.82607183427238e-06,0,1,1,1,1,0.182,0,10989
6.51733960488242e-06,7.06718127392749e-06,0,1,1,1,1,0.182,0,10990
6.51733960488242e-06,7.31680714342721e-06,0,1,1,1,1,0.182,0,10991
6.51733960488242e-06,7.57525025877192e-06,0,1,1,1,1,0.182,0,10992
6.51733960488242e-06,7.84282206133768e-06,0,1,1,1,1,0.182,0,10993
6.51733960488242e-06,8.11984499318401e-06,0,1,1,1,1,0.182,0,10994
6.51733960488242e-06,8.40665288561832e-06,0,1,1,1,1,0.182,0,10995
6.51733960488242e-06,8.70359136148517e-06,0,1,1,1,1,0.182,0,10996
6.51733960488242e-06,9.01101825166502e-06,0,1,1,1,1,0.182,0,10997
6.51733960488242e-06,9.3293040262847e-06,0,1,1,1,1,0.182,0,10998
6.51733960488242e-06,9.65883224115871e-06,0,1,1,1,1,0.182,0,10999
6.51733960488242e-06,1e-05,0,1,1,1,1,0.182,0,11000
6.7475440531107e-06,1e-08,0,1,1,1,1,0.182,0,11001
6.7475440531107e-06,1.03532184329566e-08,0,1,1,1,1,0.182,0,11002
6.7475440531107e-06,1.07189131920513e-08,0,1,1,1,1,0.182,0,11003
6.7475440531107e-06,1.10975249641207e-08,0,1,1,1,1,0.182,0,11004
6.7475440531107e-06,1.14895100018731e-08,0,1,1,1,1,0.182,0,11005
6.7475440531107e-06,1.18953406737032e-08,0,1,1,1,1,0.182,0,11006
6.7475440531107e-06,1.23155060329283e-08,0,1,1,1,1,0.182,0,11007
6.7475440531107e-06,1.27505124071301e-08,0,1,1,1,1,0.182,0,11008
6.7475440531107e-06,1.32008840083142e-08,0,1,1,1,1,0.182,0,11009
6.7475440531107e-06,1.36671635646201e-08,0,1,1,1,1,0.182,0,11010
6.7475440531107e-06,1.41499129743458e-08,0,1,1,1,1,0.182,0,11011
6.7475440531107e-06,1.46497139830728e-08,0,1,1,1,1,0.182,0,11012
6.7475440531107e-06,1.51671688847092e-08,0,1,1,1,1,0.182,0,11013
6.7475440531107e-06,1.57029012472938e-08,0,1,1,1,1,0.182,0,11014
6.7475440531107e-06,1.62575566644379e-08,0,1,1,1,1,0.182,0,11015
6.7475440531107e-06,1.68318035333096e-08,0,1,1,1,1,0.182,0,11016
6.7475440531107e-06,1.74263338600965e-08,0,1,1,1,1,0.182,0,11017
6.7475440531107e-06,1.80418640939207e-08,0,1,1,1,1,0.182,0,11018
6.7475440531107e-06,1.86791359902078e-08,0,1,1,1,1,0.182,0,11019
6.7475440531107e-06,1.93389175045523e-08,0,1,1,1,1,0.182,0,11020
6.7475440531107e-06,2.00220037181558e-08,0,1,1,1,1,0.182,0,11021
6.7475440531107e-06,2.07292177959537e-08,0,1,1,1,1,0.182,0,11022
6.7475440531107e-06,2.14614119785841e-08,0,1,1,1,1,0.182,0,11023
6.7475440531107e-06,2.22194686093952e-08,0,1,1,1,1,0.182,0,11024
6.7475440531107e-06,2.30043011977292e-08,0,1,1,1,1,0.182,0,11025
6.7475440531107e-06,2.38168555197616e-08,0,1,1,1,1,0.182,0,11026
6.7475440531107e-06,2.4658110758226e-08,0,1,1,1,1,0.182,0,11027
6.7475440531107e-06,2.55290806823952e-08,0,1,1,1,1,0.182,0,11028
6.7475440531107e-06,2.6430814869741e-08,0,1,1,1,1,0.182,0,11029
6.7475440531107e-06,2.73643999707467e-08,0,1,1,1,1,0.182,0,11030
6.7475440531107e-06,2.83309610183932e-08,0,1,1,1,1,0.182,0,11031
6.7475440531107e-06,2.93316627839004e-08,0,1,1,1,1,0.182,0,11032
6.7475440531107e-06,3.03677111803546e-08,0,1,1,1,1,0.182,0,11033
6.7475440531107e-06,3.1440354715915e-08,0,1,1,1,1,0.182,0,11034
6.7475440531107e-06,3.25508859983506e-08,0,1,1,1,1,0.182,0,11035
6.7475440531107e-06,3.37006432927192e-08,0,1,1,1,1,0.182,0,11036
6.7475440531107e-06,3.48910121340677e-08,0,1,1,1,1,0.182,0,11037
6.7475440531107e-06,3.61234269970943e-08,0,1,1,1,1,0.182,0,11038
6.7475440531107e-06,3.7399373024788e-08,0,1,1,1,1,0.182,0,11039
6.7475440531107e-06,3.87203878181256e-08,0,1,1,1,1,0.182,0,11040
6.7475440531107e-06,4.00880632889846e-08,0,1,1,1,1,0.182,0,11041
6.7475440531107e-06,4.15040475785047e-08,0,1,1,1,1,0.182,0,11042
6.7475440531107e-06,4.29700470432084e-08,0,1,1,1,1,0.182,0,11043
6.7475440531107e-06,4.44878283112759e-08,0,1,1,1,1,0.182,0,11044
6.7475440531107e-06,4.6059220411451e-08,0,1,1,1,1,0.182,0,11045
6.7475440531107e-06,4.76861169771447e-08,0,1,1,1,1,0.182,0,11046
6.7475440531107e-06,4.937047852839e-08,0,1,1,1,1,0.182,0,11047
6.7475440531107e-06,5.11143348344017e-08,0,1,1,1,1,0.182,0,11048
6.7475440531107e-06,5.29197873595844e-08,0,1,1,1,1,0.182,0,11049
6.7475440531107e-06,5.47890117959395e-08,0,1,1,1,1,0.182,0,11050
6.7475440531107e-06,5.67242606849198e-08,0,1,1,1,1,0.182,0,11051
6.7475440531107e-06,5.87278661318948e-08,0,1,1,1,1,0.182,0,11052
6.7475440531107e-06,6.08022426164943e-08,0,1,1,1,1,0.182,0,11053
6.7475440531107e-06,6.29498899022189e-08,0,1,1,1,1,0.182,0,11054
6.7475440531107e-06,6.51733960488242e-08,0,1,1,1,1,0.182,0,11055
6.7475440531107e-06,6.7475440531107e-08,0,1,1,1,1,0.182,0,11056
6.7475440531107e-06,6.98587974678525e-08,0,1,1,1,1,0.182,0,11057
6.7475440531107e-06,7.23263389648353e-08,0,1,1,1,1,0.182,0,11058
6.7475440531107e-06,7.48810385759003e-08,0,1,1,1,1,0.182,0,11059
6.7475440531107e-06,7.75259748862946e-08,0,1,1,1,1,0.182,0,11060
6.7475440531107e-06,8.02643352225717e-08,0,1,1,1,1,0.182,0,11061
6.7475440531107e-06,8.30994194935339e-08,0,1,1,1,1,0.182,0,11062
6.7475440531107e-06,8.60346441668451e-08,0,1,1,1,1,0.182,0,11063
6.7475440531107e-06,8.90735463861044e-08,0,1,1,1,1,0.182,0,11064
6.7475440531107e-06,9.22197882333432e-08,0,1,1,1,1,0.182,0,11065
6.7475440531107e-06,9.54771611420807e-08,0,1,1,1,1,0.182,0,11066
6.7475440531107e-06,9.88495904662559e-08,0,1,1,1,1,0.182,0,11067
6.7475440531107e-06,1.02341140210545e-07,0,1,1,1,1,0.182,0,11068
6.7475440531107e-06,1.05956017927761e-07,0,1,1,1,1,0.182,0,11069
6.7475440531107e-06,1.09698579789238e-07,0,1,1,1,1,0.182,0,11070
6.7475440531107e-06,1.13573335834311e-07,0,1,1,1,1,0.182,0,11071
6.7475440531107e-06,1.17584955405216e-07,0,1,1,1,1,0.182,0,11072
6.7475440531107e-06,1.21738272773966e-07,0,1,1,1,1,0.182,0,11073
6.7475440531107e-06,1.26038292967973e-07,0,1,1,1,1,0.182,0,11074
6.7475440531107e-06,1.3049019780144e-07,0,1,1,1,1,0.182,0,11075
6.7475440531107e-06,1.35099352119803e-07,0,1,1,1,1,0.182,0,11076
6.7475440531107e-06,1.39871310264724e-07,0,1,1,1,1,0.182,0,11077
6.7475440531107e-06,1.44811822767453e-07,0,1,1,1,1,0.182,0,11078
6.7475440531107e-06,1.49926843278605e-07,0,1,1,1,1,0.182,0,11079
6.7475440531107e-06,1.55222535742705e-07,0,1,1,1,1,0.182,0,11080
6.7475440531107e-06,1.60705281826164e-07,0,1,1,1,1,0.182,0,11081
6.7475440531107e-06,1.66381688607613e-07,0,1,1,1,1,0.182,0,11082
6.7475440531107e-06,1.72258596539879e-07,0,1,1,1,1,0.182,0,11083
6.7475440531107e-06,1.78343087693191e-07,0,1,1,1,1,0.182,0,11084
6.7475440531107e-06,1.84642494289554e-07,0,1,1,1,1,0.182,0,11085
6.7475440531107e-06,1.9116440753857e-07,0,1,1,1,1,0.182,0,11086
6.7475440531107e-06,1.97916686785356e-07,0,1,1,1,1,0.182,0,11087
6.7475440531107e-06,2.04907468981585e-07,0,1,1,1,1,0.182,0,11088
6.7475440531107e-06,2.12145178491063e-07,0,1,1,1,1,0.182,0,11089
6.7475440531107e-06,2.19638537241655e-07,0,1,1,1,1,0.182,0,11090
6.7475440531107e-06,2.27396575235793e-07,0,1,1,1,1,0.182,0,11091
6.7475440531107e-06,2.35428641432242e-07,0,1,1,1,1,0.182,0,11092
6.7475440531107e-06,2.43744415012222e-07,0,1,1,1,1,0.182,0,11093
6.7475440531107e-06,2.52353917043477e-07,0,1,1,1,1,0.182,0,11094
6.7475440531107e-06,2.61267522556333e-07,0,1,1,1,1,0.182,0,11095
6.7475440531107e-06,2.70495973046314e-07,0,1,1,1,1,0.182,0,11096
6.7475440531107e-06,2.80050389418363e-07,0,1,1,1,1,0.182,0,11097
6.7475440531107e-06,2.89942285388288e-07,0,1,1,1,1,0.182,0,11098
6.7475440531107e-06,3.00183581357559e-07,0,1,1,1,1,0.182,0,11099
6.7475440531107e-06,3.10786618778201e-07,0,1,1,1,1,0.182,0,11100
6.7475440531107e-06,3.21764175025074e-07,0,1,1,1,1,0.182,0,11101
6.7475440531107e-06,3.33129478793467e-07,0,1,1,1,1,0.182,0,11102
6.7475440531107e-06,3.44896226040576e-07,0,1,1,1,1,0.182,0,11103
6.7475440531107e-06,3.57078596490046e-07,0,1,1,1,1,0.182,0,11104
6.7475440531107e-06,3.69691270719502e-07,0,1,1,1,1,0.182,0,11105
6.7475440531107e-06,3.82749447851632e-07,0,1,1,1,1,0.182,0,11106
6.7475440531107e-06,3.96268863870148e-07,0,1,1,1,1,0.182,0,11107
6.7475440531107e-06,4.10265810582719e-07,0,1,1,1,1,0.182,0,11108
6.7475440531107e-06,4.24757155253689e-07,0,1,1,1,1,0.182,0,11109
6.7475440531107e-06,4.39760360930272e-07,0,1,1,1,1,0.182,0,11110
6.7475440531107e-06,4.55293507486695e-07,0,1,1,1,1,0.182,0,11111
6.7475440531107e-06,4.71375313411673e-07,0,1,1,1,1,0.182,0,11112
6.7475440531107e-06,4.88025158365443e-07,0,1,1,1,1,0.182,0,11113
6.7475440531107e-06,5.05263106533568e-07,0,1,1,1,1,0.182,0,11114
6.7475440531107e-06,5.23109930805626e-07,0,1,1,1,1,0.182,0,11115
6.7475440531107e-06,5.41587137807948e-07,0,1,1,1,1,0.182,0,11116
6.7475440531107e-06,5.60716993820546e-07,0,1,1,1,1,0.182,0,11117
6.7475440531107e-06,5.8052255160949e-07,0,1,1,1,1,0.182,0,11118
6.7475440531107e-06,6.01027678207039e-07,0,1,1,1,1,0.182,0,11119
6.7475440531107e-06,6.22257083673023e-07,0,1,1,1,1,0.182,0,11120
6.7475440531107e-06,6.44236350872137e-07,0,1,1,1,1,0.182,0,11121
6.7475440531107e-06,6.66991966303011e-07,0,1,1,1,1,0.182,0,11122
6.7475440531107e-06,6.90551352016233e-07,0,1,1,1,1,0.182,0,11123
6.7475440531107e-06,7.14942898659758e-07,0,1,1,1,1,0.182,0,11124
6.7475440531107e-06,7.40195999691565e-07,0,1,1,1,1,0.182,0,11125
6.7475440531107e-06,7.66341086800746e-07,0,1,1,1,1,0.182,0,11126
6.7475440531107e-06,7.93409666579749e-07,0,1,1,1,1,0.182,0,11127
6.7475440531107e-06,8.21434358491942e-07,0,1,1,1,1,0.182,0,11128
6.7475440531107e-06,8.50448934180267e-07,0,1,1,1,1,0.182,0,11129
6.7475440531107e-06,8.80488358164346e-07,0,1,1,1,1,0.182,0,11130
6.7475440531107e-06,9.11588829975082e-07,0,1,1,1,1,0.182,0,11131
6.7475440531107e-06,9.43787827777539e-07,0,1,1,1,1,0.182,0,11132
6.7475440531107e-06,9.7712415353465e-07,0,1,1,1,1,0.182,0,11133
6.7475440531107e-06,1.01163797976621e-06,0,1,1,1,1,0.182,0,11134
6.7475440531107e-06,1.04737089795945e-06,0,1,1,1,1,0.182,0,11135
6.7475440531107e-06,1.08436596868961e-06,0,1,1,1,1,0.182,0,11136
